"","x"
"1","GE"
"2","EXC"
"3","LLY"
"4","BKNG"
"5","AIG"
"6","WBA"
"7","NVDA"
"8","UPS"
"9","TGT"
"10","BK"
"11","VZ"
"12","CVS"
"13","CSCO"
"14","DD"
"15","AMZN"
"16","ACN"
"17","HON"
"18","CHTR"
"19","MDT"
"20","T"
