"","x"
"1","L"
"2","PKG"
"3","T"
"4","CTAS"
"5","LLY"
"6","PGR"
"7","MAS"
"8","DVA"
"9","AAL"
"10","O"
"11","ORLY"
"12","PG"
"13","PRU"
"14","ACN"
"15","PLD"
"16","XOM"
"17","WMT"
"18","NRG"
"19","HST"
"20","TAP"
