"","x"
"1","MRK"
"2","KO"
"3","PG"
"4","SBUX"
"5","KHC"
"6","TSLA"
"7","EMR"
"8","VZ"
"9","PEP"
"10","INTC"
"11","BAC"
"12","PM"
"13","MA"
"14","ABT"
"15","PYPL"
"16","ABBV"
"17","FDX"
"18","MO"
"19","BA"
"20","ORCL"
