"","x"
"1","COST"
"2","ABBV"
"3","LIN"
"4","DIS"
"5","NVDA"
"6","ADBE"
"7","MS"
"8","CVX"
"9","PM"
"10","WFC"
"11","CL"
"12","AVGO"
"13","CVS"
"14","KHC"
"15","BIIB"
"16","MO"
"17","BKNG"
"18","KO"
"19","COP"
"20","AIG"
