"","x"
"1","VNO"
"2","CLX"
"3","CHD"
"4","DXCM"
"5","AMAT"
"6","IPG"
"7","FMC"
"8","CMA"
"9","ROL"
"10","GPC"
"11","UDR"
"12","PEAK"
"13","CF"
"14","PKI"
"15","MU"
"16","PH"
"17","CINF"
"18","DIS"
"19","BR"
"20","VLO"
