"","x"
"1","MCD"
"2","GE"
"3","IBM"
"4","RTX"
"5","FB"
"6","LLY"
"7","MA"
"8","DHR"
"9","BA"
"10","ACN"
"11","VZ"
"12","NKE"
"13","MET"
"14","UNH"
"15","UPS"
"16","PFE"
"17","LMT"
"18","GOOG"
"19","TMO"
"20","C"
