"","x"
"1","BAC"
"2","UAA"
"3","ANSS"
"4","RHI"
"5","MDLZ"
"6","BRO"
"7","APH"
"8","WM"
"9","PAYX"
"10","BR"
"11","CHTR"
"12","DISCA"
"13","MAS"
"14","PWR"
"15","A"
"16","CRL"
"17","TT"
"18","KR"
"19","CF"
"20","KMX"
