"","x"
"1","BKNG"
"2","CVS"
"3","GS"
"4","ORCL"
"5","BIIB"
"6","BAC"
"7","TSLA"
"8","LOW"
"9","C"
"10","HD"
"11","MCD"
"12","MMM"
"13","BMY"
"14","BLK"
"15","ACN"
"16","FDX"
"17","COF"
"18","DD"
"19","V"
"20","F"
