"","x"
"1","CHTR"
"2","GM"
"3","ORCL"
"4","COST"
"5","JPM"
"6","VZ"
"7","BAC"
"8","F"
"9","TMUS"
"10","FB"
"11","XOM"
"12","GE"
"13","HON"
"14","HD"
"15","NEE"
"16","MO"
"17","BLK"
"18","MMM"
"19","AMZN"
"20","LMT"
