"","x"
"1","GS"
"2","SCHW"
"3","CSX"
"4","AAL"
"5","SYK"
"6","XRAY"
"7","ROST"
"8","HES"
"9","KMB"
"10","SLB"
"11","TDG"
"12","MTB"
"13","TT"
"14","AVY"
"15","RL"
"16","NLOK"
"17","DHR"
"18","ADM"
"19","CTRA"
"20","FITB"
