"","x"
"1","MDT"
"2","CMS"
"3","TER"
"4","CHTR"
"5","SYY"
"6","CRL"
"7","PG"
"8","DAL"
"9","O"
"10","CHRW"
"11","WYNN"
"12","BXP"
"13","XEL"
"14","HON"
"15","USB"
"16","UNP"
"17","PKI"
"18","NTAP"
"19","WST"
"20","TRMB"
