"","x"
"1","CVS"
"2","UNP"
"3","HON"
"4","ADBE"
"5","TSLA"
"6","COF"
"7","UPS"
"8","CHTR"
"9","COP"
"10","TMO"
"11","KO"
"12","HD"
"13","CAT"
"14","CSCO"
"15","QCOM"
"16","CRM"
"17","GOOG"
"18","AXP"
"19","BA"
"20","MMM"
