"","x"
"1","BBWI"
"2","MRK"
"3","DUK"
"4","TMO"
"5","PXD"
"6","ARE"
"7","FMC"
"8","NVR"
"9","PARA"
"10","PLD"
"11","L"
"12","DXCM"
"13","IEX"
"14","ADP"
"15","MMM"
"16","GE"
"17","WDC"
"18","BIIB"
"19","CMG"
"20","MOS"
