"","x"
"1","FMC"
"2","REGN"
"3","ACN"
"4","HIG"
"5","CF"
"6","V"
"7","VLO"
"8","NTAP"
"9","NDAQ"
"10","WHR"
"11","FITB"
"12","DLR"
"13","SNPS"
"14","APA"
"15","TJX"
"16","ECL"
"17","MHK"
"18","HST"
"19","PTC"
"20","STX"
