"","x"
"1","JPM"
"2","VZ"
"3","CRM"
"4","PYPL"
"5","C"
"6","SPG"
"7","AXP"
"8","GILD"
"9","USB"
"10","LOW"
"11","TMUS"
"12","DIS"
"13","LLY"
"14","CAT"
"15","GE"
"16","BMY"
"17","MET"
"18","COST"
"19","BKNG"
"20","HD"
