"","x"
"1","BKR"
"2","WDC"
"3","FDX"
"4","GS"
"5","PNR"
"6","ACN"
"7","GPN"
"8","ROK"
"9","HUM"
"10","CTXS"
"11","CMS"
"12","AES"
"13","ORLY"
"14","APD"
"15","BBWI"
"16","CMA"
"17","AVB"
"18","EOG"
"19","IP"
"20","APA"
