"","x"
"1","RE"
"2","VNO"
"3","TMUS"
"4","RHI"
"5","LOW"
"6","AVGO"
"7","GS"
"8","ADSK"
"9","RL"
"10","WAB"
"11","DOV"
"12","DLTR"
"13","INCY"
"14","FDX"
"15","T"
"16","CB"
"17","TTWO"
"18","STZ"
"19","EXPE"
"20","KR"
